imp,feature
-4.5978123266837756e-05,227242_5
-8.788585505184021e-05,227243_5
8.70140200057958e-05,223763_5
-8.359065854977888e-05,224845_5
2.2414931118704714e-06,224404_5
2.3025967067461813e-06,224406_5
3.5253371438182983e-06,224418_5
2.2081549083654318e-05,220580_5
1.9987146613636623e-06,220650_5
-1.0998159574369001e-08,227647_5
-3.6054990855503615e-07,227447_5
1.2073641664056844e-06,224895_5
7.568416743058509e-05,226846_5
5.8698694319448614e-05,223771_5
6.984848780148865e-06,228151_5
8.980342726937202e-06,228152_5
3.48482224462326e-07,228154_5
5.4757929275232927e-05,228158_5
1.257416686284334e-06,228159_5
2.2385998711902098e-05,227461_5
1.1370662744193544e-05,224918_5
6.9285312877086205e-06,224919_5
4.660563691946867e-06,224953_5
3.509851751557995e-06,224954_5
3.008547057841258e-06,224955_5
1.8536002865502994e-05,226183_5
8.045999156236016e-07,226184_5
-5.966013030938208e-06,228872_5
-5.52213692712639e-07,228873_5
-1.2714393138540947e-05,229301_5
-4.176144075423322e-06,229355_5
4.1761564325904585e-06,228622_5
4.447654883778766e-06,228725_5
2.067500540160353e-06,224366_5
-2.749891298553367e-05,227462_5
-1.83376901698498e-05,224419_5
-5.782820481659368e-05,224420_5
1.501307063925091e-07,229270_5
0.00011477722155680626,229277_5
1.138535351368396e-06,229280_5
-1.2141523764248965e-06,227581_5
9.398677508502765e-06,224702_5
2.0943813868637068e-05,224144_5
-1.5821968650818633e-05,224149_5
2.0823655709271013e-06,224150_5
-1.89642749809004e-05,224151_5
3.284331457295898e-06,224152_5
2.3628540950368096e-05,224153_5
0.00017983705020657104,224154_5
0.00022838030531782534,224191_5
8.630282918054153e-05,225183_5
-0.00020361819205722993,226457_5
2.917408150062398e-05,228005_5
4.189004090560802e-06,228006_5
7.758032878326761e-07,224896_5
-1.893530776240895e-06,227440_5
5.72613139101664e-06,228004_5
7.41561247429344e-05,229247_5
2.7881135970509377e-05,229248_5
3.5406041450555606e-07,224899_5
1.662964701876056e-05,220765_5
5.958629285174039e-07,227989_5
2.4304676185962796e-07,224897_5
2.144588216172083e-07,224898_5
1.1388044358774828e-06,224922_5
9.104393909831408e-07,224957_5
3.4411740658820256e-06,227543_5
1.2264729236807861e-05,227187_5
8.741559119499273e-05,227470_5
5.975766023883453e-06,228368_5
1.5567141293335738e-06,228370_5
5.5059261508264176e-05,228375_5
1.6212626271988526e-05,228377_5
4.0039584371928465e-05,224705_5
2.74743051901937e-05,224706_5
1.914999099064764e-05,224707_5
6.08296116846842e-07,224709_5
-1.0275221640086757e-05,220194_5
1.344613671680637e-06,228623_5
5.121489070923233e-07,228726_5
5.136034766411567e-07,228727_5
-1.3458697770478644e-05,229160_5
-1.2200562102427803e-06,224749_5
0.00013318347945913032,224750_5
1.714064536240758e-05,227546_5
2.339565425408529e-05,227547_5
-2.0610534447579255e-07,229823_5
-4.154162613791611e-06,229827_5
-0.00022375536518422982,229829_5
5.2991437685815315e-06,228369_5
2.5357207267075134e-05,228374_5
0.00019510219154497783,228381_5
0.00033215030345725896,228382_5
5.403578467732065e-05,227455_5
2.7177526412777426e-06,229761_5
1.224704055488226e-06,223768_5
4.256359082459054e-05,227717_5
0.00014105860377281715,227066_5
0.00017995577513830747,224145_5
1.1255179125184246e-06,227549_5
-8.618504674345106e-07,224746_5
3.945422195881924e-06,224747_5
2.530523226094422e-07,224411_5
-9.8957202151002e-08,228613_5
1.1826429449012209e-07,228614_5
-7.133387376488348e-08,228615_5
0.0,228616_5
3.4882470131730974e-07,228624_5
3.101833847875268e-08,228625_5
4.715186409955449e-07,228626_5
3.3390052278479565e-07,228728_5
9.836560199507337e-07,228729_5
-2.4234663854613573e-05,223764_5
-3.027191938529145e-05,223765_5
-3.58603526246877e-05,224645_5
-3.8145751453316166e-05,224646_5
-1.9479057419160444e-05,226092_5
-2.2090640006355797e-05,226094_5
-5.5783298715082615e-05,224359_5
3.284398853783212e-05,229363_5
2.7677338528429155e-05,229364_5
4.784686659124023e-06,229365_5
6.2400610430987065e-06,229668_5
1.6685462630095877e-05,229669_5
2.698974076972322e-07,229671_5
5.1523173240111514e-05,229677_5
1.5319415504225429e-06,229678_5
2.604787477054993e-05,224367_5
1.948845414582613e-05,228162_5
-5.36431449430987e-06,225692_5
4.095392178784003e-05,223767_5
7.131540667031852e-05,227716_5
-1.336316462741074e-06,227775_5
2.8553670707028914e-07,228176_5
-4.774823116198881e-07,228179_5
6.860858618273513e-06,228182_5
1.0265649421318908e-06,228184_5
3.737943230928384e-05,228185_5
-1.3449727764077683e-05,224710_5
-1.495016432966136e-05,224711_5
-1.0891376509208893e-07,228198_5
-1.9953954919980878e-05,223766_5
-1.4650777338714871e-05,224647_5
-1.1160446716619884e-05,226096_5
1.932866342793146e-05,227469_5
-2.0724978584065382e-06,227460_5
3.2470691540905945e-07,228627_5
1.8141170574269156e-07,228628_5
2.864123331330204e-06,228730_5
3.042485563921975e-07,228731_5
2.2891459790424006e-06,227451_5
-7.217584044505383e-08,229240_5
-4.036790984117481e-07,226504_5
-1.3296776550034778e-06,229302_5
1.5762492697294607e-06,224166_5
6.342378771829898e-07,228378_5
1.6575183991578297e-06,227990_5
-2.2744737071605611e-07,227991_5
7.873575198676105e-06,229626_5
1.3727197891775588e-06,229627_5
2.0707439991552315e-06,224704_5
-5.840556252973231e-07,227449_5
1.8918305145981393e-06,229374_5
-1.4691014649364464e-05,224728_5
-2.3931584370228458e-08,227602_5
-4.786316874045716e-09,227614_5
1.8522000972424693e-05,228379_5
3.320184246140192e-07,228618_5
1.660092123070096e-07,228629_5
2.7668202051168306e-07,228732_5
7.371439924052993e-07,227452_5
-6.826560657121798e-07,227645_5
-6.826560657121798e-07,227646_5
-4.9317749477234954e-08,228189_5
-8.558394703207883e-08,228192_5
0.0,226739_5
0.0,226744_5
0.0,226745_5
0.0,226764_5
0.0,226766_5
0.0,226774_5
0.0,226778_5
1.3432105413432768e-05,227919_5
-3.3998931376219575e-06,227926_5
0.0,228617_5
-1.8040547652080575e-06,227861_5
-1.7100935795201276e-06,227867_5
-1.7288858166577087e-06,227873_5
-2.5528499972244814e-08,224901_5
1.8788345779463077e-05,227933_5
2.9970660151801775e-07,220128_5
3.2099723441273974e-06,223775_5
3.226349754046469e-06,224659_5
-4.23234798053967e-08,227450_5
-4.0425673835292004e-08,229255_5
-3.1539910569170165e-05,229263_5
-8.026689077530993e-08,227448_5
-2.7135026097898417e-06,224314_5
-2.8593898468752827e-06,224315_5
-2.7135026097898417e-06,224317_5
-2.771857504624019e-06,224318_5
0.0,227453_5
5.329518135047997e-07,J93
-7.993172473186906e-07,I10
2.038920384960664e-05,A40
2.040811172115391e-05,E87
1.8903343273788364e-05,I47
-2.3545115606979756e-06,K91
4.956107425198156e-05,Z51
7.251874041955197e-07,Z85
4.0919234139485844e-06,R09
8.713017065603514e-06,J69
1.0958934488324007e-05,I50
-2.5409913174243055e-06,N18
-3.3161870058670155e-07,I32
-5.349553321255481e-06,E11
4.270540912688101e-06,C78
7.03367620588292e-06,D66
-3.924097633498095e-08,G20
1.902050111749175e-05,N17
1.987666141480014e-05,T78
-7.201968904035862e-06,D64
-1.751632461995074e-06,K29
-4.4701595399566296e-06,B95
-9.056292305269636e-06,I12
-7.532523411885146e-07,F98
-3.4909562210179914e-07,G44
-1.0116194826944964e-06,I69
-1.8603787935766442e-06,I44
1.706125302649956e-05,J18
-6.982905744838476e-07,N39
-9.690158120026569e-07,K41
-4.002359055719641e-07,N40
1.4712795652338625e-06,I34
3.957946025639374e-06,A04
6.37924001937083e-07,H54
5.610081728792361e-07,R20
3.864632755947846e-07,I71
-5.069447519514714e-06,K22
2.710473300333992e-05,J98
-2.163914906642258e-07,H26
-1.0909757113936527e-05,E78
6.26406394788764e-07,F05
-1.8568097332347325e-08,J01
1.3580299997997823e-06,J41
2.5716298461636804e-06,L89
2.118866001064746e-06,R45
-9.469963629208533e-07,M10
-1.9501161846862094e-06,N25
-9.253117391274016e-06,I95
-3.7851431209568365e-06,R19
-2.6175202680906014e-06,I82
-1.1195305793847788e-06,M32
2.292581240991975e-05,R00
2.5256673108360423e-06,D70
3.0495858645462276e-07,M81
-4.057023928116259e-06,T82
3.2677648106694833e-07,C90
-1.0677224565202998e-06,E83
2.0143470689275205e-06,I25
-1.4412765242118479e-06,B37
6.227140440062653e-07,C22
4.017493929966646e-06,R10
5.608945237972366e-06,K92
-2.092460842942761e-07,R89
-3.9983644704402045e-07,L40
-3.686858886757931e-06,G89
-1.3286291162755045e-06,K57
-3.0759133145374065e-07,M79
-6.131592897630187e-08,F03
-3.9211292958031124e-07,M50
-1.9307066029596e-07,I67
1.1876378748573833e-06,T88
-7.629500974225053e-08,C64
6.105523509208389e-06,I21
-4.076041818480031e-07,D86
-1.1420585020467738e-07,G60
2.436877775207754e-06,F04
-1.7251181497050813e-06,R78
-8.610720135510117e-06,F32
-3.113396443965797e-07,N05
-3.2589684282343383e-06,G61
-2.220620750338471e-06,H35
2.3997378793170207e-06,J84
4.011243854194405e-06,E89
-5.646356263732823e-06,F41
-2.692393611303638e-07,S81
6.011216006255451e-08,M06
-7.3698209210243566e-06,G47
2.753876103855704e-06,C79
-4.639427892783088e-07,C61
-2.111862384024815e-06,Z91
-7.776851561550768e-08,F22
-3.014480758533328e-07,F30
4.657752263691426e-07,G40
6.436376068351772e-06,Z95
2.6434441329120304e-06,D61
1.1436561194016427e-07,T21
7.688248020748872e-08,J12
5.549637577967378e-09,J13
9.346914497406147e-07,L94
2.4283756425531784e-06,I26
2.6166734838973598e-06,R69
-3.480777441803718e-07,N23
7.891098683607816e-06,J44
3.270851177025828e-07,D50
3.982840017101947e-06,I27
2.2159145974823964e-06,J15
7.747011315860439e-07,C18
1.491617162694271e-06,E84
-1.3102897523141085e-07,J17
-7.571635994103968e-07,D58
-4.7342781072348633e-07,B15
3.2999149571554944e-06,C33
3.1434406206623836e-07,I70
3.7720382805282773e-07,Z80
-8.004945409823713e-07,Z81
1.199049816884662e-06,D89
-1.2877822859195246e-06,J45
-9.872502600080282e-07,E22
-4.826024861795265e-07,T81
-1.6556766560964722e-07,R58
4.5793106782471903e-08,K26
-2.6824568677765395e-06,F10
3.3030107899403957e-07,J43
-1.5994696463747713e-06,K31
2.091434396119687e-06,C77
-8.637469220996054e-07,R06
1.0270253768612868e-07,C32
1.2764100302476135e-06,R63
1.5898432472680659e-06,D48
-6.226856129246676e-07,D59
-1.138524663992597e-06,L03
-1.0536712562886336e-07,H40
1.591527492862168e-06,C92
1.417252174169839e-06,K75
-4.960978739392022e-07,K80
5.7437667423723885e-06,D69
5.749940083226135e-06,K76
3.116332899996492e-06,K56
3.884247589776761e-07,Q43
-2.8317712309536296e-07,Z83
-8.268108146397574e-07,N03
-2.2486902647720514e-07,K66
-1.3811567211943225e-06,K59
-2.8980112984499925e-07,F20
1.6282698963493496e-06,K70
1.2193229647337058e-07,Z16
3.2682071298380944e-07,E24
-1.432100803201699e-06,F43
-2.966587869763191e-07,F60
-1.3853563292682233e-06,N28
-1.0412669102462133e-06,F11
-4.5856408918656727e-07,G82
-3.0592965430303493e-07,K05
1.0766811503454616e-06,I33
-3.310006308025006e-08,C14
1.0196350995177657e-06,E41
-1.7119726285365713e-07,I31
-1.9746245824113037e-07,H47
1.0651425256974547e-08,C25
1.4445180268312696e-05,G93
1.5191805154643985e-06,I66
-1.0013106378675922e-07,K85
8.651076515304041e-07,C91
-1.077121242101871e-06,M60
1.3242585121266482e-06,G97
7.56081217148911e-08,M25
-1.4125555268487981e-08,K62
-2.4841686556064365e-07,N61
-6.61740082009434e-08,H20
-1.5452830098059685e-06,M48
6.156528086911109e-07,J95
-3.0062758904846734e-06,I42
-9.752818341220494e-08,G35
1.1683300597464643e-06,M86
-6.888939971193831e-07,N20
5.856694893346788e-07,Z87
-6.596323199707186e-08,E21
2.7104842506991287e-07,N26
2.449519877088837e-07,N11
-9.817704770132042e-07,B20
2.875282520689259e-07,Q90
-8.539320836787169e-07,N13
2.849312613655208e-06,G30
2.8827943321612087e-07,K27
2.7453567753622053e-05,R68
-7.289967602946328e-07,K51
-3.4663095194268153e-07,M15
-1.1489846664461147e-06,H90
-8.603764583078538e-07,M12
-2.711185638739055e-07,H04
-3.6267580602227844e-07,H02
-1.3700329174790544e-06,I20
2.572615999346337e-06,I73
-9.691488192535557e-08,H15
-8.663300721816229e-08,I06
4.2366469756853414e-07,I85
9.352324533168716e-07,I81
-4.5158841880888265e-07,Q20
-6.395223523383799e-06,E66
3.7058811830001924e-08,B00
-9.138385609639736e-07,E04
7.015470761808896e-08,M21
-5.640923165804976e-07,M14
-3.16852806085736e-07,F19
1.4986003979329265e-06,S72
-6.323727242807989e-07,J34
-5.078686073686313e-08,T19
4.059286343962985e-06,G81
-3.833647737441495e-07,J32
-5.343052755704238e-07,R94
-2.80543920719852e-07,E53
1.163001811502732e-06,M35
2.2716380301684305e-08,B02
1.8730377008091243e-07,M40
-1.0809191123783135e-07,S14
2.74883226423501e-06,K67
-5.236084880226896e-07,R25
-1.3723670110984252e-07,M00
7.566556785228391e-07,I74
2.8885036400346595e-07,M88
1.5033966334915403e-06,T17
-4.4422228313856296e-07,K64
-4.563343567024068e-08,D10
-3.858641076933965e-07,K12
1.283713038494433e-07,K04
8.407514833071417e-08,S06
-4.5851928191415834e-07,N35
-1.0963831970657955e-06,E44
5.292436334324784e-07,G90
2.2761685453311382e-07,E05
2.0569866028484585e-08,S20
3.084918709891393e-07,S42
1.757214107932053e-06,S22
6.276928126143554e-07,L08
1.9118242599452694e-06,I07
1.6536289353762894e-07,D75
-1.1756013865715494e-06,I97
8.485227558603097e-08,C67
3.2781539867228964e-06,I08
-1.1688689329719279e-06,G43
-6.627684834128455e-07,I51
4.128483115335658e-07,T50
2.2196037059259116e-07,K50
-2.8246488922088613e-07,M47
3.702978520237866e-08,Z20
-1.6099114984201896e-07,M45
-8.021686438761467e-07,K02
2.7145615429091134e-07,N91
-4.211505842040234e-07,I77
-2.032271766627236e-07,G57
2.411709911641588e-08,C81
-8.146750168945221e-07,I72
-4.675002734804439e-06,Z23
6.159145494117489e-07,I62
4.166608050863376e-08,G95
4.5466784790359866e-07,D51
3.703412857175534e-07,S01
2.6923388248297526e-07,S52
1.8458087007842533e-08,S21
-5.0263107090500933e-08,S63
1.6025795144081613e-07,I80
8.049094977449936e-08,J62
-1.3626988997683243e-06,K25
-1.9674377039273272e-07,S62
5.298984614359763e-07,I05
2.3870996846120207e-07,C15
5.745195063552146e-06,I61
-8.681012141597858e-07,K52
-1.237406339059624e-07,S31
1.6163796744857374e-07,J61
-1.5288320815256431e-06,N32
-3.75953343054384e-07,G70
-1.165501174224232e-08,K40
-1.2338294671446412e-08,K09
-2.921028945553256e-07,G50
2.126815085398239e-08,L60
7.647328212235749e-08,D80
-1.760737207571295e-08,R83
-5.414617520155758e-07,I24
-1.6689191752856656e-07,G11
2.5832272832107154e-07,K90
-1.5417625410003373e-07,N00
-1.8946954258556643e-06,Z68
-2.2931510393256016e-07,D33
4.2927463413711087e-07,B91
7.52319714815204e-07,H10
-1.0342925336334524e-07,J81
-4.536924646884122e-08,T33
-5.359928903046751e-07,C82
-5.888871859318886e-08,L65
-1.3216394325016607e-07,C73
1.0001825645697446e-09,K35
-3.9074351049746985e-07,B97
-3.823970700528741e-07,M75
-2.0902413283735215e-06,E55
-1.1573593710803727e-06,T46
-1.5276472870305024e-08,H50
-3.362174466981496e-07,J20
-1.7339664550419335e-07,S82
3.3973691425037317e-07,G04
-1.5355867555701344e-07,G12
-9.358373317006214e-08,S37
-1.1861581443601813e-07,A36
3.49772109524179e-07,S35
7.651828426036343e-08,S32
-7.061375201880026e-07,Z21
-2.8590457420291914e-07,G45
5.563868918353966e-07,N89
-3.208192378147152e-07,C23
-1.5537755491685356e-07,M95
-1.9577106570588302e-07,A52
-1.9049976134460124e-07,N48
-6.657971894441415e-07,J30
-1.701049805670396e-07,T18
-2.8063980809593156e-07,R87
4.0315291287955905e-07,S27
3.041768570403482e-07,K81
-3.5275274894859696e-07,L29
-2.3714015961375863e-07,C71
-4.26842492991009e-07,L24
-2.9046629172360243e-07,J86
-9.869270635955006e-08,H44
-1.495177736295686e-07,S02
-5.648979468475074e-08,S41
-3.453377880342693e-07,H81
3.761547620742732e-10,L81
-2.5576105609124353e-07,N47
-1.2695348958889234e-07,D17
8.530282748551587e-08,Q67
-2.8682332462269824e-08,H05
-5.453562113098877e-07,G56
-9.866866103477898e-08,Z00
1.0837188074787116e-07,N04
-9.66347455011502e-08,S91
7.939493794464434e-08,J06
1.3002668825627462e-07,S70
2.1357804281949215e-07,C7A
-6.088312670564913e-07,H53
-1.623144689909541e-07,L50
-9.248762676346838e-08,F91
-1.927592039956973e-07,A09
6.827168000703675e-08,S00
1.021066073704629e-07,S71
-5.49795508306316e-07,L53
4.3893467914902324e-08,Q89
-3.5279430267204444e-08,C16
-1.2187171766079118e-07,H93
4.946878400529779e-07,I76
-1.0509457839063274e-07,A02
2.403432380335051e-07,C19
1.8561664540723794e-06,I60
-6.585561995646348e-07,B35
-1.0206189494577091e-06,R93
1.2528477830225165e-07,N82
-4.82577618952137e-07,R80
-9.239232099685344e-08,D25
5.972426622217571e-09,G00
5.511123306768507e-07,B25
-6.090320615865975e-08,O10
-1.9046115470845536e-08,O61
-1.9046115470845536e-08,O32
-6.090320615865975e-08,O75
-1.9046115470845536e-08,O60
-1.9046115470845536e-08,Z30
-2.561956100869012e-07,E07
-1.3514519559152964e-07,N49
4.3616412301811177e-07,G71
5.772738692836899e-07,J85
-4.176762774699521e-08,K38
-3.1267044233678555e-08,D14
-3.519113561594588e-08,D30
-1.7655638952413831e-07,N41
2.6316879596168375e-08,A32
-4.4371239991640974e-08,T23
-2.2027776741427373e-08,H61
-1.3680495735569551e-07,L74
9.466228076035891e-08,D05
1.2042667837758507e-07,M65
2.978570808526878e-07,C83
-5.539134838956805e-07,N30
8.901407394873264e-07,C80
5.004844164206221e-07,S12
-1.0324222931055389e-07,G03
-1.5200814480363994e-07,J47
1.644627568361432e-07,F70
-2.544323260851472e-08,Q75
-1.710739495098555e-07,D49
-2.7733774727008e-07,F90
-4.976291669162305e-08,C44
3.118140553553132e-07,A31
-2.59596425593292e-07,J40
2.9847853497090584e-07,S36
-7.88936097898918e-08,B27
-3.170645338207289e-08,N27
-4.898760160758596e-08,M24
1.1096926247256006e-07,C56
7.904829147732345e-08,J68
-4.968947512364935e-08,K08
-3.0771243352915644e-07,B08
-1.4671049575859116e-07,C54
1.1533917514797553e-07,S90
-1.950413774939033e-08,K11
-9.473604054216497e-08,E28
-3.239160666465489e-08,G09
-2.8355682412238687e-08,S13
-4.0903954346950083e-07,T44
-4.072506170859611e-09,E32
-8.51105792543895e-08,H33
-1.6671594771987726e-08,J36
-1.7952536376940516e-07,N43
-3.741227186142144e-07,A48
-1.82991368573092e-07,K60
-1.8459588163278016e-07,L57
6.626910178621128e-07,J09
-2.858703185410004e-08,F07
-2.0521542953616476e-07,K28
1.452441828229712e-06,E43
-8.337209635375654e-08,H66
-3.1632693284816073e-08,J33
-5.2366762888522486e-08,H70
-1.2231994395671488e-07,E29
-1.0183634978900637e-07,M20
0.0,C38
-1.3925647732193755e-07,S40
5.88376378284556e-08,C43
-1.2300072845394438e-06,Z76
1.2281073722902897e-07,E72
-4.2661861453080624e-08,T07
-1.9324393067105687e-07,S50
-3.227801812209492e-08,H74
-2.429706871563828e-07,D35
4.399899179193327e-08,T65
-1.699590809339965e-07,I83
-1.0629194707000251e-07,N83
-1.506457717177737e-07,S43
-8.311008668908097e-08,C01
-2.0933218460572126e-08,F93
-6.28305652333544e-08,Q38
-1.7361247762256142e-07,N72
-1.5511742253349523e-07,B36
-2.5442254340984705e-08,K61
-1.3633109676500414e-07,L90
-8.424680784199562e-08,N92
-1.574474154458229e-08,Q05
-1.3810098931642188e-07,H16
-2.931054950080295e-07,G80
-1.7904294393723733e-07,I15
7.230975590410485e-08,C09
-3.4778582085844015e-07,J02
1.6010919369466705e-07,I28
1.0791776440790628e-07,Z18
1.7469746617778964e-07,L70
-1.4996628092265984e-08,B39
-9.224180187374383e-08,F79
2.1455248845532298e-08,C46
-4.9774837377605863e-08,H65
0.0,S77
-1.9468771237690993e-07,C49
1.335063587670674e-07,D44
-3.0022510793083724e-08,D23
2.3335866265499677e-07,S11
-1.9985448319243046e-08,C53
-8.987499479153909e-08,N81
-8.90390686721763e-08,F81
-3.871125419586932e-09,B45
9.659082887474309e-08,N42
-2.390461276484612e-07,E06
-1.6590403638650172e-07,N21
-3.20742933250291e-08,B01
-6.146877406766828e-08,E31
-1.3333384423624586e-07,K14
-3.5024415270983144e-08,A77
2.2130477607461372e-07,I41
-1.4684606334578498e-07,C50
-7.748319684342243e-08,F71
1.161319945858142e-07,K36
3.573159520259666e-07,I11
-1.504753144954819e-07,F84
5.727500006794161e-07,J04
-1.6965550227570056e-08,S66
-1.1563388863856143e-07,T48
7.728659107373036e-08,C17
5.929989094251036e-08,I01
-1.1196970855857783e-08,H80
1.1002637008792995e-07,T66
9.158627200591485e-08,F45
1.2588865926525753e-07,S51
-1.4380396880750633e-08,A46
2.2807965875990496e-07,C76
3.068723687640434e-08,N45
-8.526944757208697e-08,S99
0.0,O34
0.0,O99
0.0,O31
0.0,O72
1.5565326836203802e-07,S15
4.432570491048593e-07,S45
1.1249473473308046e-07,A15
-6.017522320633493e-08,Z49
-8.648554945817234e-08,N19
-8.673807122850239e-07,T45
4.4508935288255576e-08,K95
-2.0044118667280938e-08,S33
2.632047022338561e-07,N84
0.0,T52
-4.685223136689499e-08,N90
-2.871173790435871e-08,C48
-2.187395863453625e-08,B67
-5.304725739527592e-07,L02
-3.179610227368045e-08,L66
-1.2674745401611742e-07,T14
3.310273854048049e-07,S60
-3.0775320511650323e-08,A19
4.0198635513680945e-07,A03
6.311902883973038e-08,G52
-1.8147642301843016e-08,N94
-1.351637865615644e-08,T24
-1.2381385558316267e-08,E30
-1.668274449950923e-07,T37
7.394510166364911e-08,H30
-8.357512917868962e-08,S05
-1.755123385218142e-08,C74
-2.7790185720010456e-08,J31
-4.497278732601249e-08,S61
-8.902787325033833e-09,J03
-1.0364800722944679e-07,Z63
-8.340667304474848e-08,I78
7.581155105994655e-08,L84
-4.834199420935225e-08,C41
6.954136485153054e-08,A88
-2.1551593394789453e-08,B90
-1.4045979661584742e-08,M23
1.7886330428898667e-05,A41
5.691217697216536e-07,D73
-9.377572134907921e-07,I87
1.803966373330525e-05,R65
3.95368576812212e-07,J80
5.977711458558541e-06,D68
5.979691014621626e-06,K72
-4.8367628214617385e-06,Y92
-8.820353921948481e-08,D47
-9.439180775083196e-07,B96
-1.2773746303450362e-06,G92
-5.182798615102184e-07,M96
-6.529923326834618e-08,N70
-6.848813684938922e-06,D62
5.486712427314064e-06,Z78
-7.137279049238101e-07,N99
2.320708223951618e-06,K55
-1.0386882724665667e-08,T79
-1.8835798059950226e-07,Y84
1.5398416635264828e-07,I96
-2.193274146786031e-08,Q11
-2.447671490663473e-06,D72
-4.986668388934371e-07,Z86
9.879116946428692e-07,E46
-9.33751247901249e-07,T83
-1.0081766182653037e-06,Z89
-4.6577298984900676e-07,N31
-8.877472023998515e-06,Z79
-3.500845397350012e-07,D56
-1.3397389589786317e-06,R74
-2.0497507191608718e-06,K21
1.5450473299973286e-05,J96
3.163560100752239e-07,T80
-3.05596566626139e-07,N52
-8.536337388342166e-07,R50
4.865127298966809e-06,I48
9.701699848797117e-07,I63
-3.0984487246548217e-06,Y83
5.105543826823501e-07,R11
-3.4250017336383516e-07,M1A
-3.182122036642266e-07,Y95
-4.513014324662179e-07,T42
-1.865731456941559e-07,M17
1.0867122784413634e-06,R41
-1.3896367058655459e-07,G06
-4.205540027742528e-07,R27
-2.5441635229253535e-07,C85
-7.322560070476884e-07,T36
3.636127708444478e-05,Z66
5.383686307045752e-07,E86
1.0977014382750128e-06,G91
-3.620565110697697e-07,R47
-2.90957873257878e-07,R51
-2.524563682763653e-06,R13
3.112807287976181e-07,R56
5.808344758670188e-07,B18
2.5438023573741985e-06,R34
5.30555427292284e-06,Z99
4.348909716853377e-08,K68
3.2662289400623015e-07,M46
-2.979625711593997e-07,I22
-5.611988706991029e-09,J14
1.8861911496388469e-06,L97
8.079114666942941e-07,J90
-2.888731705491804e-07,T87
2.934194598020938e-06,I46
-3.108123500817255e-08,I99
-1.0688511465929244e-06,T86
-2.1425398505866842e-07,M72
-3.3098683242805074e-06,D63
-1.7919725494735863e-06,Z93
-6.408382233555794e-07,I45
-2.9221463019354317e-07,K43
-6.543979463382101e-07,Z98
-5.58064253862349e-07,I35
1.1858784300320041e-06,R62
-4.0360291362868915e-06,R33
1.3198913648564566e-05,R57
4.157654767410888e-06,R18
-1.9543709449844873e-06,Z94
1.3995226429258293e-07,E03
4.270018928348398e-07,L98
2.5745487576334674e-06,J91
6.034041674096422e-07,R79
-6.98739558504507e-08,I89
4.6004386007959834e-07,J94
-2.3109255917298412e-06,F17
1.4758890009130944e-06,C34
-1.0750764487410649e-06,E10
0.0,A18
4.480607836904062e-08,E79
6.404933673118753e-06,I13
8.892724443330008e-07,R29
2.2972845055993936e-06,R40
-4.06538525417486e-07,Z90
-5.471812306711458e-07,R53
1.1447389806601111e-07,S30
-3.120078544256865e-07,N02
1.896867667758192e-07,B49
-5.380634191007297e-07,R91
-1.0992052500609593e-07,Q60
1.5626653007927676e-06,K74
-1.1182015533085021e-07,K94
1.7232757121232857e-06,K65
-5.735423316145366e-07,R07
4.493738572976142e-08,T41
-9.876955724544591e-07,Z82
7.705550207876197e-07,M19
3.149301433758391e-07,F51
-2.2841545320132403e-06,Z96
-7.299806949408287e-07,M54
8.774475827975214e-08,N14
1.2694550976620644e-07,D32
-1.1173646938739203e-06,H91
5.071330217464102e-07,B19
-1.6924436447802913e-07,Q28
2.1090889392383327e-07,D53
1.2165044453055586e-08,Z88
-9.42714763620346e-08,M41
4.889897997980373e-07,K83
2.0730221659258465e-07,F01
-6.954915192597804e-07,R21
9.040932442972387e-08,Q62
-3.4729924658101967e-07,Z43
-1.0763961227726161e-06,R31
2.0158642128992814e-07,E88
9.30962254872949e-08,C21
-2.3840928996823734e-08,N12
3.0887685970166513e-06,Z45
9.559719841758327e-07,R64
-7.741182890038158e-07,K86
2.0801130975129742e-07,D46
-5.304235814875891e-07,D12
-3.6534415104780414e-07,M51
-2.604253729989187e-07,K20
-5.441454651124876e-08,Z47
-9.134163745492731e-07,Z72
0.0,T51
1.315028536670218e-06,W19
1.1783984603432514e-07,K63
-7.418421628398179e-08,Z09
-1.1734422336641503e-07,M13
-3.5167011598155773e-07,M11
-4.009624146019552e-07,T43
6.229983410392672e-07,W18
-1.2395164751398488e-06,G62
-9.316303710582406e-07,Z92
8.970196174316864e-08,Z28
-3.4848079857779547e-07,L27
1.3237292972967834e-06,I49
-1.3888792093582574e-07,F12
-1.0687414282550864e-07,Q87
-2.605824465990224e-07,L30
-6.510186716927145e-07,F31
-2.65189484297146e-07,X58
-8.116740337332185e-07,T38
4.728882356059359e-07,R04
-6.170560600173623e-08,D45
-9.007517601393833e-08,G94
-3.513276781962663e-07,M62
-3.934717316029158e-08,M89
-1.9822015912107916e-07,W07
-3.78090951977384e-07,Q23
-7.576242454683342e-08,L25
-4.781902210175162e-08,R36
-1.9379977337815338e-07,L73
1.8244538080373018e-07,A49
-4.32453417476007e-08,D18
-1.2226152685826777e-07,F29
-3.464852830646894e-07,R23
-3.6263965533898967e-07,R55
-4.612863923397839e-08,E02
1.551171072027055e-07,Z22
-3.824774316067581e-07,G31
3.452515659491001e-08,R16
0.0,M33
-4.1245873251540984e-07,I65
3.9911518797319993e-07,Q21
-2.6565851309862186e-07,E85
